pair_order,pair_id,from_order,from_station_id,from_station_name,to_order,to_station_id,to_station_name,w1_distance_m,distance_km,w2_average_lanes,w3_protection_proxy,w3_child_protection_proxy,w3_senior_protection_proxy,w3_disabled_protection_proxy,w3_classification,w4_average_absolute_grade_pct,w4_classification,distance_norm,lane_penalty_norm,protection_norm,slope_norm,scenario_cost,scenario,structure
317,ST007__ST015,7,ST007,장현지구,15,ST015,목감택지개발예정지구,6924.0,6.924,1.8405394230049963,0.163528348,0.163528348,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.976463762,PRELIMINARY_90M,0.5641202308156059,0.7530866280469906,0.163528348,0.6229595860909237,0.3980531845200424,protection_focus,T2_SPANNER
688,ST015__ST038,15,ST015,목감택지개발예정지구,38,ST038,능곡도서관,7216.0,7.216,2.1624082596758836,0.186713321,0.17718156,0.012791398,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.897964235,PRELIMINARY_90M,0.5892687968305916,0.6585357746142315,0.186713321,0.6099353200482308,0.4004477579046057,protection_focus,T2_SPANNER
291,ST006__ST037,6,ST006,시흥시청 본청,37,ST037,군자동행정복지센터,6845.0,6.845,2.8673370714628095,0.296832124,0.296832124,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.957161605,PRELIMINARY_90M,0.5573163379553872,0.45145881291400236,0.296832124,0.4538418477043131,0.40084815319637845,protection_focus,T2_SPANNER
1016,ST024__ST051,24,ST024,목감고등학교,51,ST051,연성중학교,5421.0,5.421,2.131002869348733,0.286117824,0.286117824,0.073213062,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.183231796,PRELIMINARY_90M,0.43467401601929206,0.6677612917178248,0.286117824,0.4913503324612516,0.40102664300862195,protection_focus,T2_SPANNER
432,ST009__ST037,9,ST009,능곡중앙공원,37,ST037,군자동행정복지센터,4953.0,4.953,3.102056456122923,0.400364762,0.400364762,0.066454291,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.974338855,PRELIMINARY_90M,0.3943674102144518,0.3825086207600531,0.400364762,0.45669181486248267,0.4018197081538692,protection_focus,T2_SPANNER
191,ST004__ST036,4,ST004,배곧중심상가,36,ST036,시흥시립군자도서관,6252.0,6.252,1.6513872931847957,0.246571661,0.246571661,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.085627538,PRELIMINARY_90M,0.5062440788907071,0.808651172561783,0.246571661,0.3092410840095446,0.4020686345078987,protection_focus,T2_SPANNER
384,ST008__ST035,8,ST008,시흥능곡역,35,ST035,산들공원,4859.0,4.859,1.965398368544659,0.241179969,0.241179969,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,4.957531633,PRELIMINARY_90M,0.3862716389630523,0.7164085824754004,0.241179969,0.7857336746257793,0.4031925490746511,protection_focus,T2_SPANNER
105,ST002__ST053,2,ST002,월곶포구,53,ST053,오이도 빨강등대,10374.0,10.374,2.672653089698992,0.16543645,0.119104544,0.046331907,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.992709671,PRELIMINARY_90M,0.8612522607871845,0.5086483712938912,0.16543645,0.2938245959595268,0.40371100548683253,protection_focus,T2_SPANNER
816,ST018__ST052,18,ST018,정왕역,52,ST052,가온그린공원,6635.0,6.635,2.5954303365631386,0.232705275,0.232705275,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,4.965953657,PRELIMINARY_90M,0.5392300404788563,0.5313330067153939,0.232705275,0.7871310165638261,0.40957320028340577,protection_focus,T2_SPANNER
970,ST023__ST036,23,ST023,오이도역,36,ST036,시흥시립군자도서관,5986.0,5.986,1.6736800636760731,0.276782237,0.276782237,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.065866617,PRELIMINARY_90M,0.48333476875376796,0.8021025408361023,0.276782237,0.3059624465172113,0.41013643646557846,protection_focus,T2_SPANNER
289,ST006__ST035,6,ST006,시흥시청 본청,35,ST035,산들공원,6977.0,6.977,2.9216522119106507,0.310126848,0.310126848,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.275946265,PRELIMINARY_90M,0.5686848677977779,0.4355034227097787,0.310126848,0.5067330736879981,0.4132334617247111,protection_focus,T2_SPANNER
1031,ST025__ST036,25,ST025,목감동행정복지센터,36,ST036,시흥시립군자도서관,10066.0,10.066,2.757315604469281,0.152974892,0.149634962,0.024515644,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.675575768,PRELIMINARY_90M,0.8347256911549393,0.4837782623759551,0.152974892,0.573037689327034,0.4150393770778315,protection_focus,T2_SPANNER
794,ST018__ST030,18,ST018,정왕역,30,ST030,장곡도서관,7506.0,7.506,1.9907769945731615,0.16120625,0.16120625,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,4.777849909,PRELIMINARY_90M,0.6142451123934201,0.7089534626360128,0.16120625,0.7559217424292234,0.4160995967366793,protection_focus,T2_SPANNER
430,ST009__ST035,9,ST009,능곡중앙공원,35,ST035,산들공원,5085.0,5.085,3.1705169235060016,0.415926001,0.415926001,0.064729724,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.401700163,PRELIMINARY_90M,0.40573594005684266,0.362397958030395,0.415926001,0.5275975589409814,0.41651643511286807,protection_focus,T2_SPANNER
1118,ST028__ST039,28,ST028,매화산업단지,39,ST039,능곡힐스테이트,8827.0,8.827,1.9934144520107262,0.193566014,0.162114654,0.03145136,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.133727733,PRELIMINARY_90M,0.7280165360434071,0.7081786940868311,0.193566014,0.31722163829218897,0.4167361089530953,protection_focus,T2_SPANNER
13,ST001__ST014,1,ST001,월곶역,14,ST014,시흥대야역,10345.0,10.345,3.077670885016786,0.204886147,0.155571656,0.121201371,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.733430341,PRELIMINARY_90M,0.8587546292309017,0.3896720249074638,0.204886147,0.4167214265277122,0.41725467719661624,protection_focus,T2_SPANNER
1177,ST030__ST047,30,ST030,장곡도서관,47,ST047,배곧2동행정복지센터,9466.0,9.466,2.4693194866650576,0.219276538,0.219276538,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.855195732,PRELIMINARY_90M,0.7830505555077082,0.5683788065148518,0.219276538,0.27100894095418343,0.41775862294957317,protection_focus,T2_SPANNER
1278,ST035__ST038,35,ST035,산들공원,38,ST038,능곡도서관,5280.0,5.28,1.9945304789784195,0.259652021,0.2466278,0.017478197,0.0,PRELIMINARY_POINT_BUFFER_PROXY,4.943765851,PRELIMINARY_90M,0.4225303591421927,0.7078508546372565,0.259652021,0.7834497219205138,0.419981200673188,protection_focus,T2_SPANNER
415,ST009__ST020,9,ST009,능곡중앙공원,20,ST020,시화공업단지[왼쪽부근],10520.0,10.52,3.15249532086178,0.240155396,0.240155396,0.031284208,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.809710265,PRELIMINARY_90M,0.8738265437946775,0.36769190921828065,0.240155396,0.2634622098345918,0.42003434131487066,protection_focus,T2_SPANNER
1279,ST035__ST039,35,ST035,산들공원,39,ST039,능곡힐스테이트,5378.0,5.378,1.9946287952543234,0.269498436,0.217850095,0.051648341,0.0,PRELIMINARY_POINT_BUFFER_PROXY,4.882919105,PRELIMINARY_90M,0.43097063129790714,0.7078219736561426,0.269498436,0.7733543208649613,0.4260006039593943,protection_focus,T2_SPANNER
1164,ST030__ST034,30,ST030,장곡도서관,34,ST034,군자디지털과학고등학교,5196.0,5.196,1.8669374221592223,0.312566858,0.312566858,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.70960645,PRELIMINARY_90M,0.4152958401515804,0.7453320613894503,0.312566858,0.578683897309692,0.4297755879772819,protection_focus,T2_SPANNER
650,ST014__ST040,14,ST014,시흥대야역,40,ST040,갯골생태공원,11018.0,11.018,2.227076316300076,0.137706878,0.116319751,0.021387128,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.417277935,PRELIMINARY_90M,0.9167169063818793,0.6395391547273941,0.137706878,0.3642669315371699,0.43039023195829595,protection_focus,T2_SPANNER
171,ST004__ST016,4,ST004,배곧중심상가,16,ST016,물왕호수,11715.0,11.715,2.5514715857665906,0.129045792,0.129045792,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.815872271,PRELIMINARY_90M,0.976746188958746,0.5442461468834228,0.129045792,0.43039979721895294,0.43338634499409523,protection_focus,T2_SPANNER
383,ST008__ST034,8,ST008,시흥능곡역,34,ST034,군자디지털과학고등학교,5212.0,5.212,1.9117330107174155,0.292305874,0.292305874,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,4.735701128,PRELIMINARY_90M,0.41667384376883987,0.7321730952341443,0.292305874,0.748928618290791,0.43504022405641074,protection_focus,T2_SPANNER
288,ST006__ST034,6,ST006,시흥시청 본청,34,ST034,군자디지털과학고등학교,7330.0,7.33,2.8428862563521475,0.34315285,0.34315285,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.198812236,PRELIMINARY_90M,0.5990870726035655,0.4586413828693645,0.34315285,0.49393536454204645,0.4395379370355007,protection_focus,T2_SPANNER
1001,ST024__ST036,24,ST024,목감고등학교,36,ST036,시흥시립군자도서관,10632.0,10.632,2.673897257658323,0.174011145,0.174011145,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.659823053,PRELIMINARY_90M,0.8834725691154939,0.5082828896785068,0.174011145,0.5704240742022612,0.4411585556508756,protection_focus,T2_SPANNER
755,ST017__ST028,17,ST017,장곡동,28,ST028,매화산업단지,7665.0,7.665,1.9685429224432203,0.302670708,0.302670708,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.842938926,PRELIMINARY_90M,0.6279390233399362,0.7154848513747152,0.302670708,0.26897535032913833,0.44254037257410517,protection_focus,T2_SPANNER
423,ST009__ST028,9,ST009,능곡중앙공원,28,ST028,매화산업단지,7906.0,7.906,1.8163242159413575,0.203786429,0.203786429,0.074025087,0.0,PRELIMINARY_POINT_BUFFER_PROXY,4.220534155,PRELIMINARY_90M,0.6486952028249074,0.7601999867604317,0.203786429,0.6634545782655467,0.44444247104684625,protection_focus,T2_SPANNER
1032,ST025__ST037,25,ST025,목감동행정복지센터,37,ST037,군자동행정복지센터,10542.0,10.542,2.677976019793385,0.191216527,0.188027388,0.023408808,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.563256057,PRELIMINARY_90M,0.8757212987684093,0.5070847294440207,0.191216527,0.5544021401229939,0.4460415116210048,protection_focus,T2_SPANNER
429,ST009__ST034,9,ST009,능곡중앙공원,34,ST034,군자디지털과학고등학교,5438.0,5.438,3.0482330688038717,0.45363226,0.45363226,0.060550946,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.293272439,PRELIMINARY_90M,0.43613814486263025,0.39831955560635457,0.45363226,0.5096077496039179,0.44655937451700256,protection_focus,T2_SPANNER
330,ST007__ST028,7,ST007,장현지구,28,ST028,매화산업단지,8310.0,8.31,1.8818440114835289,0.272091051,0.272091051,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.181486617,PRELIMINARY_90M,0.6834897941607097,0.740953163584485,0.272091051,0.32514556388626425,0.4505755049664766,protection_focus,T2_SPANNER
67,ST002__ST015,2,ST002,월곶포구,15,ST015,목감택지개발예정지구,11305.0,11.305,2.1069502302882155,0.145481854,0.145481854,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.989500623,PRELIMINARY_90M,0.9414348462664714,0.6748268951294638,0.145481854,0.45920738288761975,0.4552444111247994,protection_focus,T2_SPANNER
1030,ST025__ST035,25,ST025,목감동행정복지센터,35,ST035,산들공원,10674.0,10.674,2.715831427294401,0.201215069,0.198065356,0.023119418,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.762887945,PRELIMINARY_90M,0.8870898286108001,0.49596448206845467,0.201215069,0.5875241081052605,0.45552707477349424,protection_focus,T2_SPANNER
1258,ST034__ST038,34,ST034,군자디지털과학고등학교,38,ST038,능곡도서관,5716.0,5.716,1.9523151636500016,0.315975055,0.30394167,0.016148518,0.0,PRELIMINARY_POINT_BUFFER_PROXY,4.7650399,PRELIMINARY_90M,0.460080957712514,0.7202518504388982,0.315975055,0.7537963670084862,0.45642518119481185,protection_focus,T2_SPANNER
865,ST020__ST030,20,ST020,시화공업단지[왼쪽부근],30,ST030,장곡도서관,9297.0,9.297,2.2030361017731273,0.21011764,0.21011764,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,4.026544933,PRELIMINARY_90M,0.7684953923004048,0.6466011083596241,0.21011764,0.6312688144361289,0.4572997157726577,protection_focus,T2_SPANNER
1399,ST042__ST047,42,ST042,시흥시청역,47,ST047,배곧2동행정복지센터,11061.0,11.061,2.365776355512594,0.230366667,0.230366667,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.6070053,PRELIMINARY_90M,0.9204202911032642,0.5987952069307019,0.230366667,0.22983037161555708,0.458090724476977,protection_focus,T2_SPANNER
1259,ST034__ST039,34,ST034,군자디지털과학고등학교,39,ST039,능곡힐스테이트,5814.0,5.814,1.9531081884480037,0.324148164,0.276363699,0.047784465,0.0,PRELIMINARY_POINT_BUFFER_PROXY,4.712592915,PRELIMINARY_90M,0.4685212298682284,0.7200188947659601,0.324148164,0.7450946141205087,0.46171668509400204,protection_focus,T2_SPANNER
522,ST011__ST038,11,ST011,배곧생명공원,38,ST038,능곡도서관,11722.0,11.722,2.8414945183320772,0.252219385,0.24635405,0.007871142,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.57585824,PRELIMINARY_90M,0.9773490655412971,0.4590502140532515,0.252219385,0.2246626004022641,0.46177075103353843,protection_focus,T2_SPANNER
339,ST007__ST037,7,ST007,장현지구,37,ST037,군자동행정복지센터,8390.0,8.39,2.570190493668074,0.347173938,0.347173938,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.554708776,PRELIMINARY_90M,0.6903798122470072,0.5387473581975699,0.347173938,0.3870687993198257,0.4657009057233699,protection_focus,T2_SPANNER
1002,ST024__ST037,24,ST024,목감고등학교,37,ST037,군자동행정복지센터,11108.0,11.108,2.6021730494863746,0.209403637,0.209403637,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.555315612,PRELIMINARY_90M,0.9244681767289639,0.5293522953550208,0.209403637,0.5530846994691493,0.47053017693240895,protection_focus,T2_SPANNER
1029,ST025__ST034,25,ST025,목감동행정복지센터,34,ST034,군자디지털과학고등학교,11027.0,11.027,2.6700129419572725,0.226639869,0.223590409,0.022383542,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.697276312,PRELIMINARY_90M,0.9174920334165877,0.5094239301356546,0.226639869,0.5766381397899669,0.4767703463534918,protection_focus,T2_SPANNER
1000,ST024__ST035,24,ST024,목감고등학교,35,ST035,산들공원,11240.0,11.24,2.63901293879902,0.218685381,0.218685381,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.741876975,PRELIMINARY_90M,0.9358367065713548,0.5185303623872118,0.218685381,0.5840380684620529,0.47948522834712576,protection_focus,T2_SPANNER
523,ST011__ST039,11,ST011,배곧생명공원,39,ST039,능곡힐스테이트,11298.0,11.298,2.3285883220548493,0.212905248,0.188331772,0.024573477,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.153661327,PRELIMINARY_90M,0.9408319696839205,0.6097194092774827,0.212905248,0.48644414168556455,0.481762941981159,protection_focus,T2_SPANNER
999,ST024__ST034,24,ST024,목감고등학교,34,ST034,군자디지털과학고등학교,11593.0,11.593,2.597756645360384,0.242340239,0.242340239,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.68018367,PRELIMINARY_90M,0.9662389113771424,0.5306496398992624,0.242340239,0.5738022103864623,0.49970751436782124,protection_focus,T2_SPANNER
136,ST003__ST032,3,ST003,배곧한울공원,32,ST032,희망공원,2946.0,2.946,2.474419063810549,0.0,0.0,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,0.664390229,PRELIMINARY_90M,0.22151408147446386,0.5668807759001471,0.0,0.07343618773014575,0.14775425552665258,protection_focus,DEGREE_LIMIT_3
259,ST005__ST054,5,ST005,배곧중·고등학교,54,ST054,시흥 프리미엄 아울렛,1508.0,1.508,1.711681176130996,0.0,0.0,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,0.623743217,PRELIMINARY_90M,0.09766600637326674,0.7909394917780753,0.0,0.06669222992096648,0.14972664835212462,protection_focus,DEGREE_LIMIT_3
934,ST022__ST032,22,ST022,오이도박물관,32,ST032,희망공원,2894.0,2.894,2.88457420094931,0.0,0.0,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.242877844,PRELIMINARY_90M,0.2170355697183705,0.4463953053047024,0.0,0.3353313026249875,0.15475131848779672,protection_focus,DEGREE_LIMIT_3
1145,ST029__ST040,29,ST029,관곡공원,40,ST040,갯골생태공원,3173.0,3.173,2.6002442194967386,0.0,0.0,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.529257702,PRELIMINARY_90M,0.24106450779433297,0.5299189004465018,0.0,0.2169308620359346,0.16144704821915196,protection_focus,DEGREE_LIMIT_3
151,ST003__ST047,3,ST003,배곧한울공원,47,ST047,배곧2동행정복지센터,2142.0,2.142,2.998593533213879,0.082490603,0.082490603,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.45164868,PRELIMINARY_90M,0.15226939970717424,0.41290145953524826,0.082490603,0.20405434432339853,0.16165330478942067,protection_focus,DEGREE_LIMIT_3
957,ST022__ST055,22,ST022,오이도박물관,55,ST055,해양생태과학관,1977.0,1.977,2.056726097058233,0.0,0.0,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.016046436,PRELIMINARY_90M,0.1380587374041857,0.6895805280345066,0.0,0.29769652038444466,0.16772141559466688,protection_focus,DEGREE_LIMIT_3
1210,ST032__ST033,32,ST032,희망공원,33,ST033,타원산업단지,2081.0,2.081,1.4965117896209403,0.0,0.0,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,0.481788461,PRELIMINARY_90M,0.14701576091637242,0.8541467576244774,0.0,0.043139775800197705,0.1691899314527845,protection_focus,DEGREE_LIMIT_3
1147,ST029__ST042,29,ST029,관곡공원,42,ST042,시흥시청역,2654.0,2.654,2.6841941622399865,0.0,0.0,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.927478894,PRELIMINARY_90M,0.19636551545947808,0.5052581137294531,0.0,0.44891703427285934,0.1697717993515734,protection_focus,DEGREE_LIMIT_3
108,ST003__ST004,3,ST003,배곧한울공원,4,ST004,배곧중심상가,4685.0,4.685,2.9330495193194137,0.0,0.0,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.18657571,PRELIMINARY_90M,0.37128584962535527,0.432155396993838,0.0,0.16007470503198293,0.1736522424586128,protection_focus,DEGREE_LIMIT_3
1242,ST033__ST043,33,ST033,타원산업단지,43,ST043,시흥종합버스터미널,2934.0,2.934,2.565523484039041,0.07531911,0.07531911,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,0.889229462,PRELIMINARY_90M,0.22048057876151925,0.5401183195741607,0.07531911,0.11074043782361453,0.18487149140886536,protection_focus,DEGREE_LIMIT_3
1381,ST041__ST042,41,ST041,연꽃테마파크,42,ST042,시흥시청역,3357.0,3.357,2.4375560527901543,0.0,0.0,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.986825232,PRELIMINARY_90M,0.25691154939281713,0.5777095010048499,0.0,0.458763494809769,0.19676066197990866,protection_focus,DEGREE_LIMIT_3
209,ST004__ST054,4,ST004,배곧중심상가,54,ST054,시흥 프리미엄 아울렛,3518.0,3.518,3.9115620934849367,0.174673018,0.174673018,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.470188615,PRELIMINARY_90M,0.2707777107914908,0.14471160486108936,0.174673018,0.2071304016588043,0.19745071759291655,protection_focus,DEGREE_LIMIT_3
951,ST022__ST049,22,ST022,오이도박물관,49,ST049,거북섬 웨이브파크 정문,2432.0,2.432,2.198773004915802,0.078808855,0.078808855,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.80570442,PRELIMINARY_90M,0.17724571527000257,0.6478534179969773,0.078808855,0.26279757919285823,0.20717362693633307,protection_focus,DEGREE_LIMIT_3
53,ST001__ST054,1,ST001,월곶역,54,ST054,시흥 프리미엄 아울렛,3069.0,3.069,2.971566575272677,0.131704676,0.131704676,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.446878915,PRELIMINARY_90M,0.23210748428214625,0.42084078651533996,0.131704676,0.20326296772922972,0.20733162382076054,protection_focus,DEGREE_LIMIT_3
1243,ST033__ST044,33,ST033,타원산업단지,44,ST044,경기과학기술대학교,1598.0,1.598,1.7010597777371803,0.123630586,0.123630586,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,0.331684145,PRELIMINARY_90M,0.1054172767203514,0.7940595896824632,0.123630586,0.018235185665018444,0.20910206919895916,protection_focus,DEGREE_LIMIT_3
1,ST001__ST002,1,ST001,월곶역,2,ST002,월곶포구,619.0,0.619,1.5532421960245575,0.149164241,0.149164241,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,0.47799073,PRELIMINARY_90M,0.02110068038928602,0.8374818689184798,0.149164241,0.042509674437898,0.20973053837888325,protection_focus,DEGREE_LIMIT_3
1409,ST043__ST045,43,ST043,시흥종합버스터미널,45,ST045,시흥중앙도서관,671.0,0.671,3.1817228022763167,0.300402098,0.300402098,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,0.425583211,PRELIMINARY_90M,0.025579192145379383,0.35910616559669406,0.300402098,0.03381446955986759,0.21384321883183574,protection_focus,DEGREE_LIMIT_3
30,ST001__ST031,1,ST001,월곶역,31,ST031,마전저수지,4726.0,4.726,2.1733816526852707,0.0,0.0,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.971254241,PRELIMINARY_90M,0.37481698389458273,0.6553122762326484,0.0,0.2902648136390502,0.22102756877244795,protection_focus,DEGREE_LIMIT_3
1136,ST029__ST031,29,ST029,관곡공원,31,ST031,마전저수지,5377.0,5.377,2.6870303020635813,0.0,0.0,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.331666559,PRELIMINARY_90M,0.43088450607182843,0.504424981067251,0.0,0.5159779183484388,0.2349826655128886,protection_focus,DEGREE_LIMIT_3
262,ST006__ST008,6,ST006,시흥시청 본청,8,ST008,시흥능곡역,1951.0,1.951,2.023517683433672,0.1397711,0.1397711,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.968420709,PRELIMINARY_90M,0.135819481526139,0.699335693777877,0.1397711,0.45570990438570363,0.2543117648867867,protection_focus,DEGREE_LIMIT_3
466,ST010__ST026,10,ST010,은계호수공원,26,ST026,은계파크자이,1220.0,1.22,2.405341600576404,0.254629654,0.254629654,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.537591702,PRELIMINARY_90M,0.07286194126259582,0.5871726847699602,0.254629654,0.21831359945293588,0.2554375749764366,protection_focus,DEGREE_LIMIT_3
1475,ST050__ST055,50,ST050,시흥한라3차아파트,55,ST055,해양생태과학관,6177.0,6.177,3.092450020662885,0.125600025,0.125600025,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.783196728,PRELIMINARY_90M,0.4997846869348032,0.3853305673659684,0.125600025,0.2590632105944972,0.2714520903980458,protection_focus,DEGREE_LIMIT_3
731,ST016__ST042,16,ST016,물왕호수,42,ST042,시흥시청역,3596.0,3.596,2.0217012678110553,0.0,0.0,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,6.248952212,PRELIMINARY_90M,0.2774954784256309,0.6998692764915169,0.0,1.0,0.2743542610801353,protection_focus,DEGREE_LIMIT_3
880,ST020__ST045,20,ST020,시화공업단지[왼쪽부근],45,ST045,시흥중앙도서관,1373.0,1.373,2.951996349336429,0.38168565,0.38168565,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,0.548337,PRELIMINARY_90M,0.08603910085263974,0.42658965485339595,0.38168565,0.05418119107762378,0.2817591675489317,protection_focus,DEGREE_LIMIT_3
468,ST010__ST028,10,ST010,은계호수공원,28,ST028,매화산업단지,3734.0,3.734,2.2597817465071626,0.156648005,0.156648005,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.499811713,PRELIMINARY_90M,0.289380759624494,0.6299317433049347,0.156648005,0.3779605412092454,0.2829550080227883,protection_focus,DEGREE_LIMIT_3
1468,ST049__ST053,49,ST049,거북섬 웨이브파크 정문,53,ST053,오이도 빨강등대,3795.0,3.795,1.9574790573544323,0.127972736,0.001466061,0.126506675,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.594915167,PRELIMINARY_90M,0.2946343984152958,0.7187349264588074,0.127972736,0.39373965140025324,0.2848291717126704,protection_focus,DEGREE_LIMIT_3
63,ST002__ST011,2,ST002,월곶포구,11,ST011,배곧생명공원,3928.0,3.928,3.437997456052192,0.304495296,0.304495296,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.160746133,PRELIMINARY_90M,0.3060890534837654,0.28382398705988165,0.304495296,0.1557891851635865,0.28692242794628225,protection_focus,DEGREE_LIMIT_3
795,ST018__ST031,18,ST018,정왕역,31,ST031,마전저수지,3945.0,3.945,2.958212084314256,0.124882541,0.124882541,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,5.337782322,PRELIMINARY_90M,0.3075531823271036,0.4247637463468624,0.124882541,0.8488230501382361,0.2879264330476289,protection_focus,DEGREE_LIMIT_3
387,ST008__ST038,8,ST008,시흥능곡역,38,ST038,능곡도서관,1312.0,1.312,1.7792547011816842,0.151985076,0.099637532,0.070249169,0.0,PRELIMINARY_POINT_BUFFER_PROXY,4.827909169,PRELIMINARY_90M,0.08078546206183791,0.7710893735464199,0.151985076,0.7642273354061125,0.2882750430880337,protection_focus,DEGREE_LIMIT_3
365,ST008__ST016,8,ST008,시흥능곡역,16,ST016,물왕호수,5244.0,5.244,1.760127283972371,0.0,0.0,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,4.553952786,PRELIMINARY_90M,0.4194298510033589,0.776708164230882,0.0,0.7187738027206755,0.29324106765753954,protection_focus,DEGREE_LIMIT_3
924,ST021__ST055,21,ST021,오이도 포구 해양관광 단지,55,ST055,해양생태과학관,2960.0,2.96,1.9299976875687086,0.180973235,0.0,0.180973235,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.778134843,PRELIMINARY_90M,0.22271983463956593,0.7268077395761527,0.180973235,0.4241385836699979,0.29760159546331416,protection_focus,DEGREE_LIMIT_3
714,ST016__ST025,16,ST016,물왕호수,25,ST025,목감동행정복지센터,3005.0,3.005,2.1381214943015445,0.193383798,0.119943446,0.161932073,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.924827881,PRELIMINARY_90M,0.22659546981310827,0.6656701539999965,0.193383798,0.4484771908761643,0.29803900864089294,protection_focus,DEGREE_LIMIT_3
843,ST019__ST043,19,ST019,시화병원,43,ST043,시흥종합버스터미널,1504.0,1.504,1.864455410627717,0.337651847,0.337651847,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,0.368706378,PRELIMINARY_90M,0.09732150546895185,0.7460611667944999,0.337651847,0.024377737480477956,0.30750324863446077,protection_focus,DEGREE_LIMIT_3
